课程名称,时间,视频编号,情绪标签
cut_result1c1_20180522_math_2,00:16:30,99,TS-师生互动
cut_result1c1_20180522_math_2,00:16:40,100,Delate-删除的
cut_result1c1_20180522_math_2,00:16:50,101,Delate-删除的
cut_result1c1_20180522_math_2,00:17:00,102,Delate-删除的
cut_result1c1_20180522_math_2,00:17:10,103,disgust-厌恶蔑视
cut_result1c1_20180522_math_2,00:17:20,104,happy-喜悦
cut_result1c1_20180522_math_2,00:17:30,105,Delate-删除的
cut_result1c1_20180522_math_2,00:17:40,106,Delate-删除的
cut_result1c1_20180522_math_2,00:17:50,107,happy-喜悦
cut_result1c1_20180522_math_2,00:18:00,108,happy-喜悦
cut_result1c1_20180522_math_2,00:18:10,109,happy-喜悦
cut_result1c1_20180522_math_2,00:18:20,110,happy-喜悦
cut_result1c1_20180522_math_2,00:18:30,111,happy-喜悦
cut_result1c1_20180522_math_2,00:18:40,112,happy-喜悦
cut_result1c1_20180522_math_2,00:18:50,113,happy-喜悦
cut_result1c1_20180522_math_2,00:19:00,114,happy-喜悦
cut_result1c1_20180522_math_2,00:19:10,115,happy-喜悦
cut_result1c1_20180522_math_2,00:19:20,116,happy-喜悦
cut_result1c1_20180522_math_2,00:19:30,117,happy-喜悦
cut_result1c1_20180522_math_2,00:19:40,118,happy-喜悦
cut_result1c1_20180522_math_2,00:19:50,119,happy-喜悦
cut_result1c1_20180522_math_2,00:20:00,120,happy-喜悦
cut_result1c1_20180522_math_2,00:20:10,121,happy-喜悦
cut_result1c1_20180522_math_2,00:20:20,122,happy-喜悦
cut_result1c1_20180522_math_2,00:20:30,123,TS-师生互动
cut_result1c1_20180522_math_2,00:20:40,124,happy-喜悦
cut_result1c1_20180522_math_2,00:20:50,125,happy-喜悦
cut_result1c1_20180522_math_2,00:21:00,126,happy-喜悦
cut_result1c1_20180522_math_2,00:21:10,127,happy-喜悦
cut_result1c1_20180522_math_2,00:21:20,128,happy-喜悦
cut_result1c1_20180522_math_2,00:21:30,129,happy-喜悦
cut_result1c1_20180522_math_2,00:21:40,130,happy-喜悦
cut_result1c1_20180522_math_2,00:21:50,131,happy-喜悦
cut_result1c1_20180522_math_2,00:22:00,132,happy-喜悦
cut_result1c1_20180522_math_2,00:22:10,133,happy-喜悦
cut_result1c1_20180522_math_2,00:22:20,134,happy-喜悦
cut_result1c1_20180522_math_2,00:22:30,135,angry-愤怒
cut_result1c1_20180522_math_2,00:22:40,136,happy-喜悦
cut_result1c1_20180522_math_2,00:22:50,137,TS-师生互动
cut_result1c1_20180522_math_2,00:23:00,138,TS-师生互动
cut_result1c1_20180522_math_2,00:23:10,139,happy-喜悦
cut_result1c1_20180522_math_2,00:23:20,140,happy-喜悦
cut_result1c1_20180522_math_2,00:23:30,141,TS-师生互动
cut_result1c1_20180522_math_2,00:23:40,142,TS-师生互动
cut_result1c1_20180522_math_2,00:23:50,143,TS-师生互动
cut_result1c1_20180522_math_2,00:24:00,144,happy-喜悦
cut_result1c1_20180522_math_2,00:24:10,145,TS-师生互动
cut_result1c1_20180522_math_2,00:24:20,146,happy-喜悦
cut_result1c1_20180522_math_2,00:24:30,147,happy-喜悦
cut_result1c1_20180522_math_2,00:24:40,148,happy-喜悦
cut_result1c1_20180522_math_2,00:24:50,149,happy-喜悦
cut_result1c1_20180522_math_2,00:25:00,150,TS-师生互动
cut_result1c1_20180522_math_2,00:25:10,151,happy-喜悦
cut_result1c1_20180522_math_2,00:25:20,152,TS-师生互动
cut_result1c1_20180522_math_2,00:25:30,153,happy-喜悦
cut_result1c1_20180522_math_2,00:25:40,154,happy-喜悦
cut_result1c1_20180522_math_2,00:25:50,155,TS-师生互动
cut_result1c1_20180522_math_2,00:26:00,156,TS-师生互动
cut_result1c1_20180522_math_2,00:26:10,157,surprised-惊讶
cut_result1c1_20180522_math_2,00:26:20,158,TS-师生互动
cut_result1c1_20180522_math_2,00:26:30,159,TS-师生互动
cut_result1c1_20180522_math_2,00:26:40,160,TS-师生互动
cut_result1c1_20180522_math_2,00:26:50,161,happy-喜悦
cut_result1c1_20180522_math_2,00:27:00,162,happy-喜悦
cut_result1c1_20180522_math_2,00:27:10,163,happy-喜悦
cut_result1c1_20180522_math_2,00:27:20,164,happy-喜悦
cut_result1c1_20180522_math_2,00:27:30,165,happy-喜悦
cut_result1c1_20180522_math_2,00:27:40,166,happy-喜悦
cut_result1c1_20180522_math_2,00:27:50,167,happy-喜悦
cut_result1c1_20180522_math_2,00:28:00,168,happy-喜悦
cut_result1c1_20180522_math_2,00:28:10,169,TS-师生互动
cut_result1c1_20180522_math_2,00:28:20,170,happy-喜悦
cut_result1c1_20180522_math_2,00:28:30,171,happy-喜悦
cut_result1c1_20180522_math_2,00:28:40,172,TS-师生互动
cut_result1c1_20180522_math_2,00:28:50,173,happy-喜悦
cut_result1c1_20180522_math_2,00:29:00,174,happy-喜悦
cut_result1c1_20180522_math_2,00:29:10,175,TS-师生互动
cut_result1c1_20180522_math_2,00:29:20,176,happy-喜悦
cut_result1c1_20180522_math_2,00:29:30,177,happy-喜悦
cut_result1c1_20180522_math_2,00:29:40,178,happy-喜悦
cut_result1c1_20180522_math_2,00:29:50,179,happy-喜悦
cut_result1c1_20180522_math_2,00:30:00,180,TS-师生互动
cut_result1c1_20180522_math_2,00:30:10,181,happy-喜悦
cut_result1c1_20180522_math_2,00:30:20,182,happy-喜悦
cut_result1c1_20180522_math_2,00:30:30,183,TS-师生互动
cut_result1c1_20180522_math_2,00:30:40,184,TS-师生互动
cut_result1c1_20180522_math_2,00:30:50,185,happy-喜悦
cut_result1c1_20180522_math_2,00:31:00,186,TS-师生互动
cut_result1c1_20180522_math_2,00:31:10,187,happy-喜悦
cut_result1c1_20180522_math_2,00:31:20,188,TS-师生互动
cut_result1c1_20180522_math_2,00:31:30,189,happy-喜悦
cut_result1c1_20180522_math_2,00:31:40,190,happy-喜悦
cut_result1c1_20180522_math_2,00:31:50,191,happy-喜悦
cut_result1c1_20180522_math_2,00:32:00,192,happy-喜悦
cut_result1c1_20180522_math_2,00:32:10,193,happy-喜悦
cut_result1c1_20180522_math_2,00:32:20,194,Delate-删除的
cut_result1c1_20180522_math_2,00:32:30,195,happy-喜悦
cut_result1c1_20180522_math_2,00:32:40,196,TS-师生互动
cut_result1c1_20180522_math_2,00:32:50,197,Delate-删除的
cut_result1c1_20180522_math_2,00:33:00,198,happy-喜悦
cut_result1c1_20180522_math_2,00:33:10,199,happy-喜悦
cut_result1c1_20180522_math_2,00:33:20,200,TS-师生互动
cut_result1c1_20180522_math_2,00:33:30,201,Delate-删除的
cut_result1c1_20180522_math_2,00:33:40,202,happy-喜悦
cut_result1c1_20180522_math_2,00:33:50,203,happy-喜悦
cut_result1c1_20180522_math_2,00:34:00,204,happy-喜悦
cut_result1c1_20180522_math_2,00:34:10,205,happy-喜悦
cut_result1c1_20180522_math_2,00:34:20,206,happy-喜悦
cut_result1c1_20180522_math_2,00:34:30,207,happy-喜悦
cut_result1c1_20180522_math_2,00:34:40,208,happy-喜悦
cut_result1c1_20180522_math_2,00:34:50,209,happy-喜悦
cut_result1c1_20180522_math_2,00:35:00,210,happy-喜悦
cut_result1c1_20180522_math_2,00:35:10,211,happy-喜悦
cut_result1c1_20180522_math_2,00:35:20,212,happy-喜悦
cut_result1c1_20180522_math_2,00:35:30,213,happy-喜悦
cut_result1c1_20180522_math_2,00:35:40,214,happy-喜悦
cut_result1c1_20180522_math_2,00:35:50,215,happy-喜悦
cut_result1c1_20180522_math_2,00:36:00,216,happy-喜悦
cut_result1c1_20180522_math_2,00:36:10,217,TS-师生互动
cut_result1c1_20180522_math_2,00:36:20,218,happy-喜悦
cut_result1c1_20180522_math_2,00:36:30,219,happy-喜悦
cut_result1c1_20180522_math_2,00:36:40,220,happy-喜悦
cut_result1c1_20180522_math_2,00:36:50,221,happy-喜悦
cut_result1c1_20180522_math_2,00:37:00,222,happy-喜悦
cut_result1c1_20180522_math_2,00:37:10,223,happy-喜悦
cut_result1c1_20180522_math_2,00:37:20,224,happy-喜悦
cut_result1c1_20180522_math_2,00:37:30,225,happy-喜悦
cut_result1c1_20180522_math_2,00:37:40,226,TS-师生互动
cut_result1c1_20180522_math_2,00:37:50,227,happy-喜悦
cut_result1c1_20180522_math_2,00:38:00,228,happy-喜悦
cut_result1c1_20180522_math_2,00:38:10,229,happy-喜悦
cut_result1c1_20180522_math_2,00:38:20,230,happy-喜悦
cut_result1c1_20180522_math_2,00:38:30,231,happy-喜悦
cut_result1c1_20180522_math_2,00:38:40,232,happy-喜悦
cut_result1c1_20180522_math_2,00:38:50,233,happy-喜悦
cut_result1c1_20180522_math_2,00:39:00,234,TS-师生互动
cut_result1c1_20180522_math_2,00:39:10,235,happy-喜悦
cut_result1c1_20180522_math_2,00:39:20,236,happy-喜悦
cut_result1c1_20180522_math_2,00:39:30,237,happy-喜悦
cut_result1c1_20180522_math_2,00:39:40,238,TS-师生互动
cut_result1c1_20180522_math_2,00:39:50,239,happy-喜悦
cut_result1c1_20180522_math_2,00:40:00,240,TS-师生互动
cut_result1c1_20180522_math_2,00:40:10,241,TS-师生互动
cut_result1c1_20180522_math_2,00:40:20,242,TS-师生互动
cut_result1c1_20180522_math_2,00:40:30,243,happy-喜悦
cut_result1c1_20180522_math_2,00:40:40,244,happy-喜悦
cut_result1c1_20180522_math_2,00:40:50,245,happy-喜悦
cut_result1c1_20180522_math_2,00:41:00,246,happy-喜悦
cut_result1c1_20180522_math_2,00:41:10,247,happy-喜悦
cut_result1c1_20180522_math_2,00:41:20,248,TS-师生互动
cut_result1c1_20180522_math_2,00:41:30,249,TS-师生互动
cut_result1c1_20180522_math_2,00:41:40,250,happy-喜悦
cut_result1c1_20180522_math_2,00:41:50,251,TS-师生互动
cut_result1c1_20180522_math_2,00:42:00,252,happy-喜悦
cut_result1c1_20180522_math_2,00:42:10,253,TS-师生互动
cut_result1c1_20180522_math_2,00:42:20,254,TS-师生互动
cut_result1c1_20180522_math_2,00:42:30,255,Delate-删除的
cut_result1c1_20180522_math_2,00:42:40,256,Delate-删除的
cut_result1c1_20180522_math_2,00:42:50,257,Delate-删除的
cut_result1c1_20180522_math_2,00:43:00,258,TS-师生互动
cut_result1c1_20180522_math_2,00:43:10,259,TS-师生互动
cut_result1c1_20180522_math_2,00:43:20,260,Delate-删除的
cut_result1c1_20180522_math_2,00:43:30,261,Delate-删除的
cut_result1c1_20180522_math_2,00:43:40,262,Delate-删除的
cut_result1c1_20180522_math_2,00:43:50,263,TS-师生互动
cut_result1c1_20180522_math_2,00:44:00,264,Delate-删除的
cut_result1c1_20180522_math_2,00:44:10,265,Delate-删除的
cut_result1c1_20180522_math_2,00:44:20,266,Delate-删除的
cut_result1c1_20180522_math_2,00:44:30,267,Delate-删除的
cut_result1c1_20180522_math_2,00:44:40,268,TS-师生互动
cut_result1c1_20180522_math_2,00:44:50,269,Delate-删除的
cut_result1c1_20180522_math_2,00:45:00,270,TS-师生互动
cut_result1c1_20180522_math_2,00:45:10,271,Delate-删除的
cut_result1c1_20180522_math_2,00:45:20,272,Delate-删除的
cut_result1c1_20180522_math_2,00:45:30,273,TS-师生互动
cut_result1c1_20180522_math_2,00:45:40,274,Delate-删除的
cut_result1c1_20180522_math_2,00:45:50,275,Delate-删除的
cut_result1c1_20180522_math_2,00:46:00,276,Delate-删除的
cut_result1c1_20180522_math_2,00:46:10,277,Delate-删除的
cut_result1c1_20180522_math_2,00:46:20,278,Delate-删除的
cut_result1c1_20180522_math_2,00:46:30,279,Delate-删除的
cut_result1c1_20180522_math_2,00:46:40,280,Delate-删除的
cut_result1c1_20180522_math_2,00:46:50,281,TS-师生互动
cut_result1c1_20180522_math_2,00:47:00,282,Delate-删除的
cut_result1c1_20180522_math_2,00:47:10,283,Delate-删除的
cut_result1c1_20180522_math_2,00:47:20,284,Delate-删除的
cut_result1c1_20180522_math_2,00:47:30,285,Delate-删除的
