¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181122_s2c1_math_7,00:09:30,57,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:09:40,58,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:09:50,59,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:10:00,60,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:10:10,61,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:10:20,62,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:10:30,63,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:10:40,64,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:10:50,65,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:11:00,66,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:11:10,67,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:11:20,68,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:11:30,69,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:11:40,70,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:11:50,71,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:12:00,72,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:12:10,73,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:12:20,74,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:12:30,75,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:12:40,76,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:12:50,77,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:13:00,78,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:13:10,79,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:13:20,80,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:13:30,81,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:13:40,82,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:13:50,83,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:14:00,84,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:14:10,85,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:14:20,86,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:14:30,87,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:14:40,88,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:14:50,89,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:15:00,90,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:15:10,91,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:15:20,92,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:15:30,93,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:15:40,94,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:15:50,95,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:16:00,96,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:16:10,97,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:16:20,98,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:16:30,99,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:16:40,100,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:16:50,101,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:17:00,102,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:17:10,103,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:17:20,104,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:17:30,105,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:17:40,106,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:17:50,107,disgust-Ñá¶ñÃïÊÓ
cut_result0181122_s2c1_math_7,00:18:00,108,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:18:10,109,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:18:20,110,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:18:30,111,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:18:40,112,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:18:50,113,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:19:00,114,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:19:10,115,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:19:20,116,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:19:30,117,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:19:40,118,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:19:50,119,angry-·ßÅ­
cut_result0181122_s2c1_math_7,00:20:00,120,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:20:10,121,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:20:20,122,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:20:30,123,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:20:40,124,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:20:50,125,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:21:00,126,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:21:10,127,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:21:20,128,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:21:30,129,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:21:40,130,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:21:50,131,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:22:00,132,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:22:10,133,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:22:20,134,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:22:30,135,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:22:40,136,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:22:50,137,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:23:00,138,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:23:10,139,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:23:20,140,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:23:30,141,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:23:40,142,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:23:50,143,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:24:00,144,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:24:10,145,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:24:20,146,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:24:30,147,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:24:40,148,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:24:50,149,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:25:00,150,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:25:10,151,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:25:20,152,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:25:30,153,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:25:40,154,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:25:50,155,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:26:00,156,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:26:10,157,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:26:20,158,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:26:30,159,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:26:40,160,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:26:50,161,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:27:00,162,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:27:10,163,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:27:20,164,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:27:30,165,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:27:40,166,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:27:50,167,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:28:00,168,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:28:10,169,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:28:20,170,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:28:30,171,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:28:40,172,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:28:50,173,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:29:00,174,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:29:10,175,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:29:20,176,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:29:30,177,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:29:40,178,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:29:50,179,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:30:00,180,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:30:10,181,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:30:20,182,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:30:30,183,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:30:40,184,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:30:50,185,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:31:00,186,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:31:10,187,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:31:20,188,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:31:30,189,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:31:40,190,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:31:50,191,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:32:00,192,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:32:10,193,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:32:20,194,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:32:30,195,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:32:40,196,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:32:50,197,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:33:00,198,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:33:10,199,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:33:20,200,angry-·ßÅ­
cut_result0181122_s2c1_math_7,00:33:30,201,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:33:40,202,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:33:50,203,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:34:00,204,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:34:10,205,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:34:20,206,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:34:30,207,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:34:40,208,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:34:50,209,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:35:00,210,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:35:10,211,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:35:20,212,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:35:30,213,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:35:40,214,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:35:50,215,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:36:00,216,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:36:10,217,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:36:20,218,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:36:30,219,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:36:40,220,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:36:50,221,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:37:00,222,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:37:10,223,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:37:20,224,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:37:30,225,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:37:40,226,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:37:50,227,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:38:00,228,disgust-Ñá¶ñÃïÊÓ
cut_result0181122_s2c1_math_7,00:38:10,229,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:38:20,230,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:38:30,231,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:38:40,232,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:38:50,233,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:39:00,234,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:39:10,235,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:39:20,236,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:39:30,237,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:39:40,238,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:39:50,239,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:40:00,240,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:40:10,241,happy-Ï²ÔÃ
cut_result0181122_s2c1_math_7,00:40:20,242,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:40:30,243,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:40:40,244,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:40:50,245,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:41:00,246,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:41:10,247,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:41:20,248,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:41:30,249,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:41:40,250,TS-Ê¦Éú»¥¶¯
cut_result0181122_s2c1_math_7,00:41:50,251,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:42:00,252,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:42:10,253,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:42:20,254,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:42:30,255,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:42:40,256,surprised-¾ªÑÈ
cut_result0181122_s2c1_math_7,00:42:50,257,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:43:00,258,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:43:10,259,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:43:20,260,Delate-É¾³ıµÄ
cut_result0181122_s2c1_math_7,00:43:30,261,TS-Ê¦Éú»¥¶¯
